estado,pais,casos,mortes,taxa_de_infeccao,Data,casos_em_24h,casos_media_7d,casos_media_movel,tendencia_de_casos,mortes_em_24h,mortes_media_7d,mortes_media_movel,tendencia_de_mortes
Santa Catarina,Brazil,1614093,21353,22528.133421393628,2022-02-27,778.0,4147.0,0.6146435452793835,Abaixando,6.0,24.0,0.7741935483870968,Estabilizado
Santa Catarina,Brazil,1615073,21368,22541.811425543925,2022-02-28,980.0,4051.0,0.6165905631659057,Abaixando,15.0,23.0,0.7666666666666667,Estabilizado
Santa Catarina,Brazil,1617680,21383,22578.19770801313,2022-03-01,2607.0,3455.0,0.5411967418546366,Abaixando,15.0,20.0,0.6896551724137931,Abaixando
Santa Catarina,Brazil,1619811,21399,22607.94038846649,2022-03-02,2131.0,2976.0,0.481086323957323,Abaixando,16.0,18.0,0.5625,Abaixando
Santa Catarina,Brazil,1624171,21422,22668.793549788214,2022-03-03,4360.0,2915.0,0.49778005464480873,Abaixando,23.0,17.0,0.5483870967741935,Abaixando
Santa Catarina,Brazil,1627869,21439,22720.407079734952,2022-03-04,3698.0,2719.0,0.4754327679664277,Abaixando,17.0,17.0,0.5666666666666667,Abaixando
Santa Catarina,Brazil,1631403,21451,22769.73163755857,2022-03-05,3534.0,2584.0,0.4646646286639094,Abaixando,12.0,15.0,0.5,Abaixando
Santa Catarina,Brazil,1631882,21459,22776.417111015708,2022-03-06,479.0,2542.0,0.46344576116681857,Abaixando,8.0,16.0,0.5517241379310345,Abaixando
Santa Catarina,Brazil,1632523,21469,22785.363642301767,2022-03-07,641.0,2493.0,0.4507322364852649,Abaixando,10.0,15.0,0.5172413793103449,Abaixando
Santa Catarina,Brazil,1635891,21486,22832.371313708096,2022-03-08,3368.0,2602.0,0.48229842446709914,Abaixando,17.0,15.0,0.5357142857142857,Abaixando
Santa Catarina,Brazil,1638500,21518,22868.78551047149,2022-03-09,2609.0,2670.0,0.525383707201889,Abaixando,32.0,17.0,0.6538461538461539,Abaixando
Santa Catarina,Brazil,1641437,21529,22909.777651481105,2022-03-10,2937.0,2467.0,0.5051187551187551,Abaixando,11.0,16.0,0.6153846153846154,Abaixando
Santa Catarina,Brazil,1644344,21544,22950.351078077954,2022-03-11,2907.0,2354.0,0.5157756354075372,Abaixando,15.0,15.0,0.625,Abaixando
Santa Catarina,Brazil,1647105,21554,22988.88676119936,2022-03-12,2761.0,2244.0,0.5270079849694692,Abaixando,10.0,15.0,0.625,Abaixando
Santa Catarina,Brazil,1647470,21557,22993.981119887987,2022-03-13,365.0,2227.0,0.5370147094285025,Abaixando,3.0,14.0,0.5833333333333334,Abaixando
Santa Catarina,Brazil,1648047,21567,23002.03439376015,2022-03-14,577.0,2218.0,0.547519131078746,Abaixando,10.0,14.0,0.6086956521739131,Abaixando
Santa Catarina,Brazil,1651040,21587,23043.808135006933,2022-03-15,2993.0,2165.0,0.6266280752532561,Abaixando,20.0,15.0,0.75,Estabilizado
Santa Catarina,Brazil,1653492,21593,23078.03105967685,2022-03-16,2452.0,2142.0,0.719758064516129,Abaixando,6.0,11.0,0.6111111111111112,Abaixando
Santa Catarina,Brazil,1656068,21599,23113.984670586207,2022-03-17,2576.0,2091.0,0.7173241852487136,Abaixando,6.0,10.0,0.5882352941176471,Abaixando
Santa Catarina,Brazil,1658501,21612,23147.942409461382,2022-03-18,2433.0,2023.0,0.7440235380654653,Abaixando,13.0,10.0,0.5882352941176471,Abaixando
Santa Catarina,Brazil,1660250,21616,23172.35345972553,2022-03-19,1749.0,1878.0,0.7267801857585139,Abaixando,4.0,9.0,0.6,Abaixando
Santa Catarina,Brazil,1660608,21618,23177.35011838452,2022-03-20,358.0,1877.0,0.7383949645948072,Abaixando,2.0,9.0,0.5625,Abaixando
Santa Catarina,Brazil,1660871,21623,23181.020848069755,2022-03-21,263.0,1832.0,0.734857601283594,Abaixando,5.0,8.0,0.5333333333333333,Abaixando
Santa Catarina,Brazil,1663084,21632,23211.908014584656,2022-03-22,2213.0,1721.0,0.6614142966948501,Abaixando,9.0,7.0,0.4666666666666667,Abaixando
Santa Catarina,Brazil,1665110,21638,23240.18519459333,2022-03-23,2026.0,1660.0,0.6217228464419475,Abaixando,6.0,7.0,0.4117647058823529,Abaixando
Santa Catarina,Brazil,1666949,21642,23265.85238809578,2022-03-24,1839.0,1555.0,0.6303202269963518,Abaixando,4.0,7.0,0.4375,Abaixando
Santa Catarina,Brazil,1669124,21645,23296.209183021187,2022-03-25,2175.0,1518.0,0.6448598130841121,Abaixando,3.0,5.0,0.3333333333333333,Abaixando
Santa Catarina,Brazil,1670970,21648,23321.97407655328,2022-03-26,1846.0,1532.0,0.6827094474153298,Abaixando,3.0,5.0,0.3333333333333333,Abaixando
Santa Catarina,Brazil,1671175,21648,23324.835291707164,2022-03-27,205.0,1510.0,0.6780422092501123,Abaixando,0.0,5.0,0.35714285714285715,Abaixando
Santa Catarina,Brazil,1671341,21651,23327.15217812446,2022-03-28,166.0,1496.0,0.6744815148782687,Abaixando,3.0,4.0,0.2857142857142857,Abaixando
Santa Catarina,Brazil,1673157,21656,23352.49835724379,2022-03-29,1816.0,1439.0,0.6646651270207852,Abaixando,5.0,4.0,0.26666666666666666,Abaixando
Santa Catarina,Brazil,1674790,21660,23375.290378445254,2022-03-30,1633.0,1383.0,0.6456582633053222,Abaixando,4.0,4.0,0.36363636363636365,Abaixando
Santa Catarina,Brazil,1676215,21662,23395.179313051547,2022-03-31,1425.0,1324.0,0.6331898613103778,Abaixando,2.0,3.0,0.3,Abaixando
Santa Catarina,Brazil,1677565,21666,23414.021461625944,2022-04-01,1350.0,1206.0,0.5961443400889768,Abaixando,4.0,3.0,0.3,Abaixando
Santa Catarina,Brazil,1678615,21669,23428.67646607269,2022-04-02,1050.0,1093.0,0.5820021299254526,Abaixando,3.0,3.0,0.3333333333333333,Abaixando
Santa Catarina,Brazil,1678793,21670,23431.160838255088,2022-04-03,178.0,1089.0,0.5801811401172083,Abaixando,1.0,4.0,0.4444444444444444,Abaixando
Santa Catarina,Brazil,1678978,21673,23433.742910467136,2022-04-04,185.0,1091.0,0.5955240174672489,Abaixando,3.0,4.0,0.5,Abaixando
Santa Catarina,Brazil,1680292,21682,23452.08260174621,2022-04-05,1314.0,1020.0,0.5926786751888437,Abaixando,9.0,4.0,0.5714285714285714,Abaixando
Santa Catarina,Brazil,1681652,21686,23471.06432179152,2022-04-06,1360.0,981.0,0.5909638554216867,Abaixando,4.0,4.0,0.5714285714285714,Abaixando
Santa Catarina,Brazil,1683023,21692,23490.199570454843,2022-04-07,1371.0,973.0,0.6257234726688103,Abaixando,6.0,5.0,0.7142857142857143,Abaixando
Santa Catarina,Brazil,1684754,21698,23514.359392071343,2022-04-08,1731.0,1027.0,0.6765480895915679,Abaixando,6.0,5.0,1.0,Estabilizado
Santa Catarina,Brazil,1684844,21702,23515.61553530963,2022-04-09,90.0,890.0,0.5809399477806788,Abaixando,4.0,5.0,1.0,Estabilizado
Santa Catarina,Brazil,1686368,21702,23536.88622747805,2022-04-10,1524.0,1083.0,0.7172185430463576,Abaixando,0.0,5.0,1.0,Estabilizado
Santa Catarina,Brazil,1686457,21704,23538.128413569248,2022-04-11,89.0,1069.0,0.714572192513369,Abaixando,2.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1687549,21709,23553.36961819387,2022-04-12,1092.0,1037.0,0.7206393328700487,Abaixando,5.0,4.0,1.0,Estabilizado
Santa Catarina,Brazil,1689097,21714,23574.9752818925,2022-04-13,1548.0,1064.0,0.7693420101229211,Estabilizado,5.0,4.0,1.0,Estabilizado
Santa Catarina,Brazil,1690603,21718,23595.994745413263,2022-04-14,1506.0,1083.0,0.81797583081571,Estabilizado,4.0,4.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1691605,21721,23609.97980679959,2022-04-15,1002.0,979.0,0.8117744610281924,Estabilizado,3.0,4.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1691718,21722,23611.556964421,2022-04-16,113.0,982.0,0.898444647758463,Estabilizado,1.0,3.0,1.0,Estabilizado
Santa Catarina,Brazil,1691822,21723,23613.008507718583,2022-04-17,104.0,780.0,0.7162534435261708,Abaixando,1.0,3.0,0.75,Estabilizado
Santa Catarina,Brazil,1691940,21725,23614.65545107545,2022-04-18,118.0,784.0,0.7186067827681026,Abaixando,2.0,3.0,0.75,Estabilizado
Santa Catarina,Brazil,1693019,21728,23629.71521278788,2022-04-19,1079.0,782.0,0.7666666666666667,Estabilizado,3.0,3.0,0.75,Estabilizado
Santa Catarina,Brazil,1694764,21734,23654.070434463654,2022-04-20,1745.0,810.0,0.8256880733944955,Estabilizado,6.0,3.0,0.75,Estabilizado
Santa Catarina,Brazil,1696117,21738,23672.954454479328,2022-04-21,1353.0,788.0,0.8098663926002055,Estabilizado,4.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1696325,21738,23675.85754107449,2022-04-22,208.0,675.0,0.6572541382667965,Abaixando,0.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1697243,21741,23688.67020210508,2022-04-23,918.0,790.0,0.8876404494382022,Estabilizado,3.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1697648,21743,23694.32284667739,2022-04-24,405.0,833.0,0.7691597414589104,Estabilizado,2.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1697780,21759,23696.16519009355,2022-04-25,132.0,835.0,0.7811038353601497,Estabilizado,16.0,5.0,1.0,Estabilizado
Santa Catarina,Brazil,1698850,21762,23711.099337482134,2022-04-26,1070.0,833.0,0.8032786885245902,Estabilizado,3.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1700148,21766,23729.21571440774,2022-04-27,1298.0,770.0,0.7236842105263158,Abaixando,4.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1701303,21769,23745.336219299163,2022-04-28,1155.0,741.0,0.6842105263157895,Abaixando,3.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1702145,21774,23757.088137150746,2022-04-29,842.0,832.0,0.849846782431052,Estabilizado,5.0,6.0,1.5,Aumentando
Santa Catarina,Brazil,1703276,21776,23772.873670511955,2022-04-30,1131.0,862.0,0.8778004073319755,Estabilizado,2.0,5.0,1.6666666666666667,Aumentando
Santa Catarina,Brazil,1703563,21776,23776.8793717274,2022-05-01,287.0,845.0,1.0833333333333333,Estabilizado,0.0,5.0,1.6666666666666667,Aumentando
Santa Catarina,Brazil,1703682,21778,23778.540272231363,2022-05-02,119.0,844.0,1.0765306122448979,Estabilizado,2.0,3.0,1.0,Estabilizado
Santa Catarina,Brazil,1705059,21781,23797.75926377724,2022-05-03,1377.0,887.0,1.1342710997442456,Estabilizado,3.0,3.0,1.0,Estabilizado
Santa Catarina,Brazil,1706195,21783,23813.61458287391,2022-05-04,1136.0,864.0,1.0666666666666667,Estabilizado,2.0,3.0,1.0,Estabilizado
Santa Catarina,Brazil,1707242,21783,23828.22771587938,2022-05-05,1047.0,849.0,1.0774111675126903,Estabilizado,0.0,2.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1708452,21783,23845.115863860872,2022-05-06,1210.0,901.0,1.334814814814815,Aumentando,0.0,2.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1709712,21783,23862.701869196968,2022-05-07,1260.0,920.0,1.1645569620253164,Aumentando,0.0,1.0,0.3333333333333333,Abaixando
Santa Catarina,Brazil,1709948,21783,23865.99575591072,2022-05-08,236.0,913.0,1.0960384153661464,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Santa Catarina,Brazil,1710301,21786,23870.92262883424,2022-05-09,353.0,946.0,1.132934131736527,Estabilizado,3.0,2.0,0.4,Abaixando
Santa Catarina,Brazil,1711721,21792,23890.74177770508,2022-05-10,1420.0,952.0,1.1428571428571428,Estabilizado,6.0,2.0,0.4,Abaixando
Santa Catarina,Brazil,1713209,21794,23911.51001257818,2022-05-11,1488.0,1002.0,1.3012987012987014,Aumentando,2.0,2.0,0.4,Abaixando
Santa Catarina,Brazil,1714804,21799,23933.771662190145,2022-05-12,1595.0,1081.0,1.4588394062078271,Aumentando,5.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1716490,21802,23957.30341218749,2022-05-13,1686.0,1149.0,1.3810096153846154,Aumentando,3.0,3.0,0.5,Abaixando
Santa Catarina,Brazil,1718058,21806,23979.188218827967,2022-05-14,1568.0,1193.0,1.3839907192575407,Aumentando,4.0,4.0,0.8,Estabilizado
Santa Catarina,Brazil,1718357,21806,23983.36140580852,2022-05-15,299.0,1202.0,1.4224852071005918,Aumentando,0.0,4.0,0.8,Estabilizado
Santa Catarina,Brazil,1718631,21806,23987.185664111763,2022-05-16,274.0,1190.0,1.4099526066350712,Aumentando,0.0,3.0,1.0,Estabilizado
Santa Catarina,Brazil,1718631,21806,23987.185664111763,2022-05-17,0.0,988.0,1.1138669673055241,Estabilizado,0.0,2.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1718631,21806,23987.185664111763,2022-05-18,0.0,775.0,0.8969907407407407,Estabilizado,0.0,2.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1718631,21806,23987.185664111763,2022-05-19,0.0,547.0,0.6442873969375736,Abaixando,0.0,1.0,0.5,Abaixando
Santa Catarina,Brazil,1721739,21814,24030.564477274136,2022-05-20,3108.0,750.0,0.832408435072142,Estabilizado,8.0,2.0,1.0,Estabilizado
Santa Catarina,Brazil,1721739,21814,24030.564477274136,2022-05-21,0.0,526.0,0.5717391304347826,Abaixando,0.0,2.0,2.0,Aumentando
Santa Catarina,Brazil,1730425,21832,24151.796256916463,2022-05-22,8686.0,1724.0,1.8882803943044908,Aumentando,18.0,4.0,4.0,Aumentando
Santa Catarina,Brazil,1725174,21820,24078.50727753564,2022-05-23,-5251.0,935.0,0.9883720930232558,Estabilizado,-12.0,2.0,1.0,Estabilizado
Santa Catarina,Brazil,1727520,21827,24111.2507446138,2022-05-24,2346.0,1270.0,1.334033613445378,Aumentando,7.0,3.0,1.5,Aumentando
Santa Catarina,Brazil,1730425,21832,24151.796256916463,2022-05-25,2905.0,1685.0,1.681636726546906,Aumentando,5.0,4.0,2.0,Aumentando
Santa Catarina,Brazil,1732937,21834,24186.85661041192,2022-05-26,2512.0,2044.0,1.8908418131359852,Aumentando,2.0,4.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1735346,21840,24220.479377756885,2022-05-27,2409.0,1944.0,1.6919060052219321,Aumentando,6.0,4.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1737375,21843,24248.79842920684,2022-05-28,2029.0,2234.0,1.8725901089689858,Aumentando,3.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1738012,21846,24257.68913190453,2022-05-29,637.0,1084.0,0.9018302828618968,Estabilizado,3.0,2.0,0.5,Abaixando
Santa Catarina,Brazil,1738492,21850,24264.38856250876,2022-05-30,480.0,1903.0,1.5991596638655463,Aumentando,4.0,5.0,1.6666666666666667,Aumentando
Santa Catarina,Brazil,1741234,21855,24302.659059835405,2022-05-31,2742.0,1960.0,1.9838056680161944,Aumentando,5.0,4.0,2.0,Aumentando
Santa Catarina,Brazil,1743857,21858,24339.26865665809,2022-06-01,2623.0,1919.0,2.4761290322580645,Aumentando,3.0,4.0,2.0,Aumentando
Santa Catarina,Brazil,1746120,21864,24370.8536805276,2022-06-02,2263.0,1884.0,3.4442413162705665,Aumentando,6.0,5.0,5.0,Aumentando
Santa Catarina,Brazil,1748353,21868,24402.01998998435,2022-06-03,2233.0,1859.0,2.478666666666667,Aumentando,4.0,4.0,2.0,Aumentando
Santa Catarina,Brazil,1748353,21868,24402.01998998435,2022-06-04,0.0,1569.0,2.982889733840304,Aumentando,0.0,4.0,2.0,Aumentando
Santa Catarina,Brazil,1748353,21868,24402.01998998435,2022-06-05,0.0,1478.0,0.857308584686775,Estabilizado,0.0,4.0,1.0,Estabilizado
Santa Catarina,Brazil,1751231,21875,24442.18865931553,2022-06-06,2878.0,1820.0,1.946524064171123,Aumentando,7.0,4.0,2.0,Aumentando
Santa Catarina,Brazil,1753654,21889,24476.006826719786,2022-06-07,2423.0,1775.0,1.3976377952755905,Aumentando,14.0,5.0,1.6666666666666667,Aumentando
Santa Catarina,Brazil,1756992,21895,24522.59578371335,2022-06-08,3338.0,1877.0,1.113946587537092,Estabilizado,6.0,6.0,1.5,Aumentando
Santa Catarina,Brazil,1758208,21899,24539.5676745774,2022-06-09,1216.0,1727.0,0.8449119373776908,Estabilizado,4.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1760430,21901,24570.58045541613,2022-06-10,2222.0,1726.0,0.8878600823045267,Estabilizado,2.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1762333,21906,24597.140906332468,2022-06-11,1903.0,1998.0,0.8943598925693823,Estabilizado,5.0,6.0,1.2,Aumentando
Santa Catarina,Brazil,1762938,21907,24605.58498032321,2022-06-12,605.0,2084.0,1.9225092250922509,Aumentando,1.0,6.0,3.0,Aumentando
Santa Catarina,Brazil,1763283,21909,24610.40019607,2022-06-13,345.0,1722.0,0.9048870204939569,Estabilizado,2.0,5.0,1.0,Estabilizado
Santa Catarina,Brazil,1765445,21918,24640.57554808321,2022-06-14,2162.0,1685.0,0.8596938775510204,Estabilizado,9.0,5.0,1.25,Aumentando
Santa Catarina,Brazil,1767520,21921,24669.5366282994,2022-06-15,2075.0,1504.0,0.7837415320479416,Estabilizado,3.0,4.0,1.0,Estabilizado
Santa Catarina,Brazil,1767520,21921,24669.5366282994,2022-06-16,0.0,1331.0,0.7064755838641189,Abaixando,0.0,4.0,0.8,Estabilizado
Santa Catarina,Brazil,1767520,21921,24669.5366282994,2022-06-17,0.0,1013.0,0.5449166218396988,Abaixando,0.0,3.0,0.75,Estabilizado
Santa Catarina,Brazil,1767520,21921,24669.5366282994,2022-06-18,0.0,741.0,0.4722753346080306,Abaixando,0.0,3.0,0.75,Estabilizado
Santa Catarina,Brazil,1767520,21921,24669.5366282994,2022-06-19,0.0,655.0,0.4431664411366712,Abaixando,0.0,2.0,0.5,Abaixando
Santa Catarina,Brazil,1772876,21936,24744.2911081249,2022-06-20,5356.0,1371.0,0.7532967032967033,Estabilizado,15.0,4.0,1.0,Estabilizado
Santa Catarina,Brazil,1775573,21940,24781.933533832405,2022-06-21,2697.0,1447.0,0.8152112676056338,Estabilizado,4.0,4.0,0.8,Estabilizado
Santa Catarina,Brazil,1777892,21956,24814.30015793908,2022-06-22,2319.0,1482.0,0.7895578050079914,Estabilizado,16.0,5.0,0.8333333333333334,Estabilizado
Santa Catarina,Brazil,1779994,21960,24843.638081126755,2022-06-23,2102.0,1782.0,1.0318471337579618,Estabilizado,4.0,6.0,1.2,Aumentando
Santa Catarina,Brazil,1782391,21969,24877.09336270661,2022-06-24,2397.0,2125.0,1.23117033603708,Aumentando,9.0,7.0,1.4,Aumentando
Santa Catarina,Brazil,1782391,21969,24877.09336270661,2022-06-25,0.0,2125.0,1.0635635635635636,Estabilizado,0.0,7.0,1.1666666666666667,Aumentando
Santa Catarina,Brazil,1782391,21969,24877.09336270661,2022-06-26,0.0,2125.0,1.0196737044145874,Estabilizado,0.0,7.0,1.1666666666666667,Aumentando
Santa Catarina,Brazil,1785960,21996,24926.906420678464,2022-06-27,3569.0,1870.0,1.0859465737514518,Estabilizado,27.0,9.0,1.8,Aumentando
Santa Catarina,Brazil,1788508,22013,24962.46923146924,2022-06-28,2548.0,1848.0,1.0967359050445105,Estabilizado,17.0,11.0,2.2,Aumentando
Santa Catarina,Brazil,1788508,22013,24962.46923146924,2022-06-29,0.0,1517.0,1.0086436170212767,Estabilizado,0.0,9.0,2.25,Aumentando
Santa Catarina,Brazil,1794189,22029,25041.75978409968,2022-06-30,5681.0,2028.0,1.5236664162283997,Aumentando,16.0,10.0,2.5,Aumentando
Santa Catarina,Brazil,1795400,22041,25058.661889228264,2022-07-01,1211.0,1859.0,1.8351431391905233,Aumentando,12.0,11.0,3.6666666666666665,Aumentando
Santa Catarina,Brazil,1797487,22046,25087.79045520956,2022-07-02,2087.0,2157.0,2.9109311740890687,Aumentando,5.0,11.0,3.6666666666666665,Aumentando
Santa Catarina,Brazil,1797957,22048,25094.350314342868,2022-07-03,470.0,2224.0,3.3954198473282444,Aumentando,2.0,12.0,6.0,Aumentando
Santa Catarina,Brazil,1798347,22057,25099.793601708803,2022-07-04,390.0,1770.0,1.2910284463894968,Aumentando,9.0,9.0,2.25,Aumentando
Santa Catarina,Brazil,1800612,22063,25131.4065398725,2022-07-05,2265.0,1730.0,1.1955770559778853,Aumentando,6.0,8.0,2.0,Aumentando
Santa Catarina,Brazil,1802739,22073,25161.09339173748,2022-07-06,2127.0,2033.0,1.3717948717948718,Aumentando,10.0,9.0,1.8,Aumentando
Santa Catarina,Brazil,1805196,22079,25195.386102142867,2022-07-07,2457.0,1573.0,0.8827160493827161,Estabilizado,6.0,8.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1807320,22084,25225.031082566573,2022-07-08,2124.0,1703.0,0.8014117647058824,Estabilizado,5.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1809222,22091,25251.577576335825,2022-07-09,1902.0,1677.0,0.7891764705882353,Estabilizado,7.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1809745,22095,25258.877164265014,2022-07-10,523.0,1684.0,0.7924705882352941,Estabilizado,4.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1810167,22107,25264.767080337897,2022-07-11,422.0,1689.0,0.9032085561497326,Estabilizado,12.0,8.0,0.8888888888888888,Estabilizado
Santa Catarina,Brazil,1812370,22120,25295.51467538188,2022-07-12,2203.0,1680.0,0.9090909090909091,Estabilizado,13.0,9.0,0.8181818181818182,Estabilizado
Santa Catarina,Brazil,1814679,22127,25327.74172801764,2022-07-13,2309.0,1706.0,1.1245880026367832,Estabilizado,7.0,8.0,0.8888888888888888,Estabilizado
Santa Catarina,Brazil,1816930,22134,25359.15926612204,2022-07-14,2251.0,1677.0,0.8269230769230769,Estabilizado,7.0,8.0,0.8,Estabilizado
Santa Catarina,Brazil,1819059,22144,25388.874032281205,2022-07-15,2129.0,1677.0,0.9020979020979021,Estabilizado,10.0,9.0,0.8181818181818182,Estabilizado
Santa Catarina,Brazil,1821434,22144,25422.02225662504,2022-07-16,2375.0,1745.0,0.808993973110802,Estabilizado,0.0,8.0,0.7272727272727273,Abaixando
Santa Catarina,Brazil,1821803,22144,25427.17244390204,2022-07-17,369.0,1723.0,0.7747302158273381,Estabilizado,0.0,7.0,0.5833333333333334,Abaixando
Santa Catarina,Brazil,1822123,22150,25431.638730971525,2022-07-18,320.0,1708.0,0.9649717514124294,Estabilizado,6.0,7.0,0.7777777777777778,Estabilizado
Santa Catarina,Brazil,1824052,22160,25458.56206771226,2022-07-19,1929.0,1669.0,0.9647398843930636,Estabilizado,10.0,6.0,0.75,Estabilizado
Santa Catarina,Brazil,1825894,22172,25484.271132655984,2022-07-20,1842.0,1603.0,0.7884899163797344,Estabilizado,12.0,7.0,0.7777777777777778,Estabilizado
Santa Catarina,Brazil,1827696,22176,25509.42191171602,2022-07-21,1802.0,1538.0,0.9777495232040686,Estabilizado,4.0,6.0,0.75,Estabilizado
Santa Catarina,Brazil,1829188,22182,25530.24597517749,2022-07-22,1492.0,1447.0,0.8496770405167352,Estabilizado,6.0,6.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1829188,22182,25530.24597517749,2022-07-23,0.0,1108.0,0.6607036374478235,Abaixando,0.0,6.0,0.8571428571428571,Estabilizado
